US,city_id,type,category,cause,deaths,pop,prop0,prop15,prop40,prop65
1,62,Large Groups,Injuries,Suicides,469,2777573,0.184,0.336,0.339,0.14
1,62,Large Groups,NCDs,NCDs,14689,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Bladder cancer,161,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Brain and nervous system cancers,130,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Breast cancer,409,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Cervix uteri cancer,38,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Colon and rectum cancers,488,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Corpus uteri cancer,107,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Gallbladder and biliary tract cancer,29,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Kidney and ureter cancer,123,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Larynx cancer,41,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Leukaemia,188,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Liver cancer,238,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,"Lymphomas, multiple myeloma",311,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Melanoma and other skin cancers,106,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Mouth and oropharynx cancers,83,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Oesophagus cancer,139,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Other Cancer,681,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Ovary cancer,124,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Pancreas cancer,394,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Prostate cancer,251,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,Stomach cancer,103,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Cancer,"Trachea, bronchus, lung cancers",1430,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,CMNN,Infectious Diseases,802,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,CMNN,Maternal Conditions,Suppressed,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,CMNN,Nutritional Conditions,47,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,CMNN,Perinatal Conditions,132,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,CMNN,Respiratory Infections,578,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,CMNN,STDs and HIV/AIDS,144,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,CMNN,Tuberculosis,Suppressed,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Injuries,Other unintentional injuries,839,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Injuries,Road traffic accidents,378,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Injuries,Suicide,469,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,Injuries,Violence,396,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Cardiovascular diseases,7559,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Cirrhosis of the liver,238,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Congenital anomalies,78,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,1021,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Digestive Diseases,597,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Genitourinary diseases,561,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Neuropsychiatric disorders,2937,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Other NCD,186,2777573,0.184,0.336,0.339,0.14
1,62,Small Groups,NCDs,Respiratory diseases,1513,2777573,0.184,0.336,0.339,0.14
0,63,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,5013,784023,0.206,0.419,0.294,0.082
0,63,Large Groups,Cancer,Cancer,950,784023,0.206,0.419,0.294,0.082
0,63,Large Groups,CMNN,CMNN,834,784023,0.206,0.419,0.294,0.082
0,63,Large Groups,Injuries,Homicides,107,784023,0.206,0.419,0.294,0.082
0,63,Large Groups,Injuries,Non-violent injuries,268,784023,0.206,0.419,0.294,0.082
0,63,Large Groups,Injuries,Suicides,49,784023,0.206,0.419,0.294,0.082
0,63,Large Groups,NCDs,NCDs,2805,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Bladder cancer,23,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Brain and nervous system cancers,44,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Breast cancer,79,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Cervix uteri cancer,13,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Colon and rectum cancers,99,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Corpus uteri cancer,20,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Kidney and ureter cancer,16,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Larynx cancer,24,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Leukaemia,33,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Liver cancer,40,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,"Lymphomas, multiple myeloma",39,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Melanoma and other skin cancers,15,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Mouth and oropharynx cancers,29,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Oesophagus cancer,31,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Other Cancer,142,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Ovary cancer,14,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Pancreas cancer,54,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Prostate cancer,56,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,Stomach cancer,65,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Cancer,"Trachea, bronchus, lung cancers",103,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,CMNN,Infectious Diseases,159,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,CMNN,Maternal Conditions,Suppressed,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,CMNN,Nutritional Conditions,32,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,CMNN,Perinatal Conditions,80,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,CMNN,Respiratory Infections,480,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,CMNN,STDs and HIV/AIDS,60,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,CMNN,Tuberculosis,16,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Injuries,Other unintentional injuries,132,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Injuries,Road traffic accidents,136,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Injuries,Suicide,49,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,Injuries,Violence,107,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Cardiovascular diseases,1437,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Cirrhosis of the liver,81,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Congenital anomalies,42,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,272,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Digestive Diseases,199,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Genitourinary diseases,212,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Neuropsychiatric disorders,190,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Other NCD,48,784023,0.206,0.419,0.294,0.082
0,63,Small Groups,NCDs,Respiratory diseases,324,784023,0.206,0.419,0.294,0.082
1,64,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,2098,256549,0.174,0.333,0.335,0.158
1,64,Large Groups,Cancer,Cancer,511,256549,0.174,0.333,0.335,0.158
1,64,Large Groups,CMNN,CMNN,98,256549,0.174,0.333,0.335,0.158
1,64,Large Groups,Injuries,Homicides,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Large Groups,Injuries,Non-violent injuries,100,256549,0.174,0.333,0.335,0.158
1,64,Large Groups,Injuries,Suicides,44,256549,0.174,0.333,0.335,0.158
1,64,Large Groups,NCDs,NCDs,1339,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Bladder cancer,13,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Brain and nervous system cancers,15,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Breast cancer,34,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Cervix uteri cancer,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Colon and rectum cancers,38,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Corpus uteri cancer,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Kidney and ureter cancer,12,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Larynx cancer,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Leukaemia,20,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Liver cancer,21,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,"Lymphomas, multiple myeloma",26,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Melanoma and other skin cancers,12,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Oesophagus cancer,15,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Other Cancer,67,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Ovary cancer,12,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Pancreas cancer,37,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Prostate cancer,26,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,Stomach cancer,10,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Cancer,"Trachea, bronchus, lung cancers",127,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,CMNN,Infectious Diseases,47,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,CMNN,Maternal Conditions,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,CMNN,Nutritional Conditions,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,CMNN,Perinatal Conditions,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,CMNN,Respiratory Infections,34,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,CMNN,STDs and HIV/AIDS,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,CMNN,Tuberculosis,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Injuries,Other unintentional injuries,80,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Injuries,Road traffic accidents,20,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Injuries,Suicide,44,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,Injuries,Violence,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Cardiovascular diseases,574,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Cirrhosis of the liver,44,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Congenital anomalies,Suppressed,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,103,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Digestive Diseases,60,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Genitourinary diseases,34,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Neuropsychiatric disorders,333,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Other NCD,16,256549,0.174,0.333,0.335,0.158
1,64,Small Groups,NCDs,Respiratory diseases,167,256549,0.174,0.333,0.335,0.158
1,65,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,1053,152911,0.233,0.348,0.292,0.128
1,65,Large Groups,Cancer,Cancer,226,152911,0.233,0.348,0.292,0.128
1,65,Large Groups,CMNN,CMNN,59,152911,0.233,0.348,0.292,0.128
1,65,Large Groups,Injuries,Homicides,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Large Groups,Injuries,Non-violent injuries,55,152911,0.233,0.348,0.292,0.128
1,65,Large Groups,Injuries,Suicides,19,152911,0.233,0.348,0.292,0.128
1,65,Large Groups,NCDs,NCDs,685,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Bladder cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Brain and nervous system cancers,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Breast cancer,16,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Cervix uteri cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Colon and rectum cancers,19,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Corpus uteri cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Larynx cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Leukaemia,11,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Liver cancer,11,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,"Lymphomas, multiple myeloma",12,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Oesophagus cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Other Cancer,31,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Ovary cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Pancreas cancer,16,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Prostate cancer,12,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,Stomach cancer,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Cancer,"Trachea, bronchus, lung cancers",49,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,CMNN,Infectious Diseases,26,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,CMNN,Maternal Conditions,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,CMNN,Nutritional Conditions,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,CMNN,Perinatal Conditions,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,CMNN,Respiratory Infections,22,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,CMNN,STDs and HIV/AIDS,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,CMNN,Tuberculosis,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Injuries,Other unintentional injuries,29,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Injuries,Road traffic accidents,26,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Injuries,Suicide,19,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,Injuries,Violence,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Cardiovascular diseases,359,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Cirrhosis of the liver,30,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Congenital anomalies,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,42,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Digestive Diseases,23,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Genitourinary diseases,21,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Neuropsychiatric disorders,117,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Other NCD,Suppressed,152911,0.233,0.348,0.292,0.128
1,65,Small Groups,NCDs,Respiratory diseases,77,152911,0.233,0.348,0.292,0.128
1,66,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,5290,584603,0.197,0.337,0.324,0.142
1,66,Large Groups,Cancer,Cancer,1185,584603,0.197,0.337,0.324,0.142
1,66,Large Groups,CMNN,CMNN,383,584603,0.197,0.337,0.324,0.142
1,66,Large Groups,Injuries,Homicides,54,584603,0.197,0.337,0.324,0.142
1,66,Large Groups,Injuries,Non-violent injuries,253,584603,0.197,0.337,0.324,0.142
1,66,Large Groups,Injuries,Suicides,88,584603,0.197,0.337,0.324,0.142
1,66,Large Groups,NCDs,NCDs,3327,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Bladder cancer,30,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Brain and nervous system cancers,35,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Breast cancer,88,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Cervix uteri cancer,10,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Colon and rectum cancers,93,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Corpus uteri cancer,18,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Gallbladder and biliary tract cancer,11,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Kidney and ureter cancer,25,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Larynx cancer,Suppressed,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Leukaemia,41,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Liver cancer,40,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,"Lymphomas, multiple myeloma",71,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Melanoma and other skin cancers,24,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Mouth and oropharynx cancers,20,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Oesophagus cancer,24,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Other Cancer,158,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Ovary cancer,21,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Pancreas cancer,71,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Prostate cancer,56,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,Stomach cancer,24,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Cancer,"Trachea, bronchus, lung cancers",321,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,CMNN,Infectious Diseases,183,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,CMNN,Maternal Conditions,Suppressed,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,CMNN,Nutritional Conditions,21,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,CMNN,Perinatal Conditions,36,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,CMNN,Respiratory Infections,113,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,CMNN,STDs and HIV/AIDS,23,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,CMNN,Tuberculosis,Suppressed,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Injuries,Other unintentional injuries,163,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Injuries,Road traffic accidents,90,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Injuries,Suicide,88,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,Injuries,Violence,54,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Cardiovascular diseases,1514,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Cirrhosis of the liver,72,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Congenital anomalies,23,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,251,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Digestive Diseases,140,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Genitourinary diseases,158,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Neuropsychiatric disorders,695,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Other NCD,49,584603,0.197,0.337,0.324,0.142
1,66,Small Groups,NCDs,Respiratory diseases,425,584603,0.197,0.337,0.324,0.142
1,67,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,5740,869207,0.247,0.372,0.282,0.099
1,67,Large Groups,Cancer,Cancer,1169,869207,0.247,0.372,0.282,0.099
1,67,Large Groups,CMNN,CMNN,304,869207,0.247,0.372,0.282,0.099
1,67,Large Groups,Injuries,Homicides,79,869207,0.247,0.372,0.282,0.099
1,67,Large Groups,Injuries,Non-violent injuries,324,869207,0.247,0.372,0.282,0.099
1,67,Large Groups,Injuries,Suicides,116,869207,0.247,0.372,0.282,0.099
1,67,Large Groups,NCDs,NCDs,3749,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Bladder cancer,32,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Brain and nervous system cancers,36,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Breast cancer,87,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Cervix uteri cancer,12,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Colon and rectum cancers,92,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Corpus uteri cancer,16,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Kidney and ureter cancer,30,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Larynx cancer,Suppressed,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Leukaemia,47,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Liver cancer,56,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,"Lymphomas, multiple myeloma",68,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Melanoma and other skin cancers,26,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Mouth and oropharynx cancers,21,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Oesophagus cancer,27,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Other Cancer,157,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Ovary cancer,24,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Pancreas cancer,73,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Prostate cancer,63,869207,0.247,0.372,0.282,0.099
1,67,Small Groups,Cancer,Stomach cancer,22,869207,0.247,0.372,0.282,0.099
